timestamp,path,profile,verdict,failed_count,passed_count,failed_rules,action,quarantine_path
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Quiet_Jade_Sync_Log.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Quiet_Jade_Verify.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Replacement_Draft_Log.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Retire_Queue.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Retire_Run_Log.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\eBay_SEO_Strike_Batch.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\eBay_SEO_Strike_Rollback.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\eBay_SEO_Strike_State.json,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\eBay_SEO_Strike_Sync_Log.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Title_Repair_Queue.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Title_Repair_Queue.md,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Traffic_Diagnosis.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Traffic_Diagnosis.md,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Traffic_Experiment.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Traffic_Experiment_Report.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Traffic_Experiment_Report.md,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Traffic_Experiment_Rollback.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\eBay_UI_Title_Revise_Log.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_API_Status.json,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_API_Status_Log.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_brand_design_options.md,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\etsy_brand_mj_jobs.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_brand_shell.md,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Digital_Bundle_Queue.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Digital_Bundle_Strategy.md,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Digital_Candidates.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Digital_Final_Upload_Packet.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Digital_Final_Upload_Packet.md,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Digital_Gray_Launch_Queue.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Digital_Live_Audit.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Digital_Pilot_Packs.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Digital_Preview_Assets.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Digital_Product_Blueprints.md,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Digital_Product_RnD.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Digital_Product_RnD.md,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Digital_QA.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Digital_QA_Report.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Digital_QA_Report.md,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Digital_UI_Publish_Log.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Digital_Upload_Queue.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Fee_Kill_Switch.json,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Fee_Ledger.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Gray_Launch_Sequence.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_launch_plan.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Legacy_Retirement_Status.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Printify_Launch_Log.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Printify_Launch_State.json,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_shop_update_packet.md,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Factory_Autopilot_Action_Queue.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Factory_Autopilot_Action_Queue.md,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Factory_Autopilot_Run_Log.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Factory_Autopilot_State.json,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Factory_Backlog.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:52-04:00,C:\AIprojects\openclaw_difi\Database\Factory_Backlog.md,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T02:35:53-04:00,C:\AIprojects\openclaw_difi\Database\folder_quality_audit_sticker_ready.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T07:28:58-04:00,C:\AIprojects\openclaw_difi\Database\Hardware_Cooldown_State.json,log,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T07:28:58-04:00,C:\AIprojects\openclaw_difi\Database\Hardware_Cooldown_State.json,log,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T07:31:47-04:00,C:\AIprojects\openclaw_difi\Database\Factory_Autopilot_State.json,log,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T07:32:13-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Traffic_Experiment_Report.csv,log,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T07:32:42-04:00,C:\AIprojects\openclaw_difi\Database\Market_Signal_Action_Queue.csv,log,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T07:35:14-04:00,C:\AIprojects\openclaw_difi\Database\Multi_Track_Experiment_Plan.csv,log,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T07:35:14-04:00,C:\AIprojects\openclaw_difi\Database\Multi_Track_Experiment_State.json,log,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T09:53:50-04:00,C:\AIprojects\openclaw_difi\Database\Hardware_Cooldown_State.json,log,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:10:59-04:00,C:\AIprojects\openclaw_difi\Database\Hardware_Cooldown_State.json,log,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:36:49-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Traffic_Experiment_Report.csv,log,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:37:21-04:00,C:\AIprojects\openclaw_difi\Database\Market_Signal_Action_Queue.csv,log,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:34-04:00,C:\AIprojects\openclaw_difi\Database\.etsy_oauth_state.json,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:34-04:00,C:\AIprojects\openclaw_difi\Database\Account_Risk_State.json,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:34-04:00,C:\AIprojects\openclaw_difi\Database\acrylic_asset_audit.log,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:34-04:00,C:\AIprojects\openclaw_difi\Database\cleanup_20260506.log,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:34-04:00,C:\AIprojects\openclaw_difi\Database\Cover_Repair_Run_Log.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:34-04:00,C:\AIprojects\openclaw_difi\Database\Daily_Reboot_Decision.json,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:34-04:00,C:\AIprojects\openclaw_difi\Database\Daily_Shutdown_Decision.json,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:34-04:00,C:\AIprojects\openclaw_difi\Database\Digital_Etsy_Metadata.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:34-04:00,C:\AIprojects\openclaw_difi\Database\Digital_Printable_Pack_Index.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:34-04:00,C:\AIprojects\openclaw_difi\Database\ebay_ads_pending_2pct.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:34-04:00,C:\AIprojects\openclaw_difi\Database\ebay_ads_standard_2pct.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:34-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Cover_QA.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:34-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Cover_QA_Manual_Review.md,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:34-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Cover_Repair_Decisions.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:34-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Cover_Repair_Decisions.md,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:34-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Cover_Replacement_Queue.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:34-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Cover_Replacement_Queue.md,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:34-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Live_Cover_Fix_Plan.md,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:34-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Metadata_Sync_Log.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:34-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Metadata_Sync_Queue.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:34-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Online_Cover_Audit.backup_schema_20260505_212716.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:34-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Online_Cover_Audit.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:34-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Online_Cover_Fix_Queue.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:34-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Profile_Update_Packet.md,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:34-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Quiet_Jade_Pivot.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:34-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Quiet_Jade_Rollback.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:34-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Quiet_Jade_State.json,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:34-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Quiet_Jade_Sync_Log.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:34-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Quiet_Jade_Verify.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Replacement_Draft_Log.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Retire_Queue.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Retire_Run_Log.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\eBay_SEO_Strike_Batch.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\eBay_SEO_Strike_Rollback.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\eBay_SEO_Strike_State.json,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\eBay_SEO_Strike_Sync_Log.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Title_Repair_Queue.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Title_Repair_Queue.md,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Traffic_Diagnosis.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Traffic_Diagnosis.md,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Traffic_Experiment.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Traffic_Experiment_Report.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Traffic_Experiment_Report.md,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\eBay_Traffic_Experiment_Rollback.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\eBay_UI_Title_Revise_Log.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\Endurance_Protocol_Log.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\Endurance_Protocol_State.json,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_API_Status.json,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_API_Status_Log.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_brand_design_options.md,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\etsy_brand_mj_jobs.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_brand_shell.md,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Digital_Bundle_Queue.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Digital_Bundle_Strategy.md,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Digital_Candidates.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Digital_Final_Upload_Packet.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Digital_Final_Upload_Packet.md,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Digital_Gray_Launch_Queue.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Digital_Live_Audit.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Digital_Next_Batch_Candidates.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Digital_Next_Batch_State.json,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Digital_Pilot_Packs.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Digital_Preview_Assets.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Digital_Product_Blueprints.md,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
2026-05-07T10:51:35-04:00,C:\AIprojects\openclaw_difi\Database\Etsy_Digital_Product_RnD.csv,basic,PASS,0,50,,ALLOW_REVIEW_QUEUE,
