Timestamp,Action,ID,eBay_Item_ID,Campaign_ID,HTTP_Status,Result,Error
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Sticker-Zen-0024,406892414471,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Sticker-Zen-0025,406892327989,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Sticker-Zen-0027,406892414741,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Sticker-Zen-0041,406902593931,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Sticker-Zen-0042,406902614234,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Sticker-Zen-0044,406902622710,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Sticker-Zen-0045,406902640998,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Sticker-Zen-0046,406902663232,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Sticker-Zen-0049,406902713267,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Sticker-Zen-0050,406902886081,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Sticker-Zen-0051,406902889638,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Sticker-Zen-0052,406902896387,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Sticker-Zen-0053,406902900109,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Sticker-Zen-0054,406903032635,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Sticker-Zen-0055,406903037933,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Sticker-Zen-0056,406903041315,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Sticker-Zen-0058,406903049411,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Sticker-Zen-0060,406903249053,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Sticker-Zen-0061,406903249987,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Sticker-Zen-0062,406903250891,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Sticker-Zen-0063,406903252007,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Sticker-Zen-0066,406903252739,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Sticker-Zen-0069,406903753067,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Sticker-Zen-0070,406903757240,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Sticker-Zen-0071,406903762328,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Poster-Academia-0001,406902584620,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Poster-Academia-0003,406902616799,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Acrylic-Academia-0001,406902588642,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Acrylic-Grimdark-0081,406902606976,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Acrylic-Zen-0001,406902620519,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Poster-Academia-0081,406902627420,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Poster-Academia-0082,406902648209,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Poster-Academia-0083,406902669660,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Poster-Academia-0084,406902691983,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Acrylic-Grimdark-0082,406902633400,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Acrylic-Zen-0002,406902657898,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Acrylic-Zen-0003,406902673249,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Poster-Academia-0085,406902882943,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Poster-Academia-0091,406902887127,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Acrylic-Academia-0003,406902703464,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Acrylic-Grimdark-0083,406902885214,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Acrylic-Zen-0004,406902888077,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Acrylic-Zen-0005,406902893289,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Poster-Zen-0001,406902890971,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Poster-Zen-0002,406902897663,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Acrylic-Zen-0006,406902898909,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Acrylic-Zen-0007,406903028253,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Acrylic-Zen-0008,406903036452,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Poster-Zen-0004,406903026999,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Poster-Zen-0005,406903033377,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Acrylic-Academia-0005,406903039716,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Acrylic-Grimdark-0085,406903043482,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Acrylic-Zen-0009,406903047385,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Acrylic-Zen-0010,406903213858,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Acrylic-Grimdark-0001,406903249745,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Acrylic-Grimdark-0004,406903250705,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Acrylic-Grimdark-0005,406903251829,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Acrylic-Grimdark-0006,406903252506,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Acrylic-Grimdark-0007,406903731967,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Acrylic-Grimdark-0008,406903746215,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Acrylic-Grimdark-0009,406903749989,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Acrylic-Grimdark-0010,406903756190,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Poster-Academia-0005,406903038850,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Poster-Academia-0006,406903042690,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Poster-Academia-0009,406903209258,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Poster-Academia-0011,406903250376,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Poster-Academia-0013,406903251282,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Poster-Academia-0014,406903252244,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Acrylic-Grimdark-0011,406903760725,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Poster-Academia-0017,406903730229,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Poster-Academia-0019,406903744471,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Poster-Academia-0020,406903748661,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Poster-Academia-0021,406903754696,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T14:32:56,DRY_RUN_ADD_AD,Poster-Academia-0022,406903758348,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T16:22:38,DRY_RUN_ADD_AD,Sticker-Academia-0004,406892408950,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T16:22:38,DRY_RUN_ADD_AD,Sticker-Academia-0005,406892409123,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T16:22:38,DRY_RUN_ADD_AD,Sticker-Academia-0006,406892409348,Fixed_2_Percent_Strategy,,Would add listing at fixed bidPercentage=2.0,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Academia-0004,406892408950,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Academia-0005,406892409123,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Academia-0006,406892409348,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Academia-0007,406892409645,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Academia-0008,406892409836,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Academia-0009,406892410017,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Academia-0010,406892410190,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Academia-0011,406892410307,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Academia-0014,406892410440,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Academia-0015,406892411034,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Academia-0016,406892411436,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Zen-0001,406892411931,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Zen-0002,406892412365,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Zen-0003,406892412612,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Zen-0004,406892412789,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Zen-0005,406892413076,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Zen-0007,406892413333,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Zen-0008,406892413714,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Zen-0009,406892413966,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Zen-0010,406892414116,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Zen-0022,406892414235,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Zen-0024,406892414471,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Zen-0025,406892327989,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Zen-0027,406892414741,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Zen-0041,406902593931,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Zen-0042,406902614234,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Zen-0044,406902622710,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Zen-0045,406902640998,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Zen-0046,406902663232,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Zen-0049,406902713267,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Zen-0050,406902886081,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Zen-0051,406902889638,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Zen-0052,406902896387,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Zen-0053,406902900109,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
2026-05-04T16:22:57,UI_CONFIRMED_STANDARD_2,Sticker-Zen-0054,406903032635,165251921016,SellerHub_UI,Fixed_2_Percent_Strategy; General pay-when-sell; fixed ad rate 2.0%; campaign details shows 95 listings,
