Timestamp,ID,Printify_Product_ID,eBay_Item_ID,eBay_Item_URL,Status,Error
2026-05-04T13:41:05,Acrylic-Grimdark-0006,69f83957ffbc831dea082e1a,406903252506,https://www.ebay.com/itm/406903252506,OK,
2026-05-04T13:41:12,Acrylic-Grimdark-0007,69f839eaf9374ed4f105a092,406903731967,https://www.ebay.com/itm/406903731967,OK,
2026-05-04T13:41:19,Acrylic-Grimdark-0008,69f83a955da263f75f04c06a,406903746215,https://www.ebay.com/itm/406903746215,OK,
2026-05-04T13:41:24,Acrylic-Grimdark-0009,69f83b5cf9374ed4f105a180,406903749989,https://www.ebay.com/itm/406903749989,OK,
2026-05-04T13:41:30,Acrylic-Grimdark-0010,69f83c14ffbc831dea082fa3,406903756190,https://www.ebay.com/itm/406903756190,OK,
2026-05-04T13:41:37,Poster-Academia-0005,69f847b45da263f75f04cdbd,406903038850,https://www.ebay.com/itm/406903038850,OK,
2026-05-04T13:41:41,Poster-Academia-0006,69f84864feed9979d10cd5ba,406903042690,https://www.ebay.com/itm/406903042690,OK,
2026-05-04T13:41:50,Poster-Academia-0008,69f84b3d5da263f75f04d1f7,,,ERROR,"('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))"
2026-05-04T13:41:55,Poster-Academia-0009,69f8547125819cdf3d05522b,406903209258,https://www.ebay.com/itm/406903209258,OK,
2026-05-04T13:42:14,Poster-Academia-0010,69f854ed09f3b7302401ed2e,,,ERROR,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
2026-05-04T13:42:27,Poster-Academia-0011,69f850b425819cdf3d054e10,406903250376,https://www.ebay.com/itm/406903250376,OK,
2026-05-04T13:42:32,Poster-Academia-0013,69f855abffbc831dea0847c8,406903251282,https://www.ebay.com/itm/406903251282,OK,
2026-05-04T13:42:40,Poster-Academia-0014,69f8530b5da263f75f04d837,406903252244,https://www.ebay.com/itm/406903252244,OK,
2026-05-04T13:42:50,Acrylic-Grimdark-0011,69f863f9f9374ed4f105c588,406903760725,https://www.ebay.com/itm/406903760725,OK,
2026-05-04T13:42:55,Poster-Academia-0017,69f89a94c1f268dee601cb9d,406903730229,https://www.ebay.com/itm/406903730229,OK,
2026-05-04T13:43:03,Poster-Academia-0019,69f89b9ca70f06579a00a708,406903744471,https://www.ebay.com/itm/406903744471,OK,
2026-05-04T13:43:10,Poster-Academia-0020,69f89c6f09f3b730240221b8,406903748661,https://www.ebay.com/itm/406903748661,OK,
2026-05-04T13:43:17,Poster-Academia-0021,69f89da69f68ab7cf001f531,406903754696,https://www.ebay.com/itm/406903754696,OK,
2026-05-04T13:43:25,Poster-Academia-0022,69f89eac011b67ecf8077844,406903758348,https://www.ebay.com/itm/406903758348,OK,
2026-05-04T16:24:06,Sticker-Zen-0026,69f1cc732f305b371c05b1d7,,,MISSING_EXTERNAL_ID,
2026-05-04T16:24:16,Sticker-Zen-0029,69f1cee189347116c004f529,,,MISSING_EXTERNAL_ID,
2026-05-04T16:24:26,Sticker-Zen-0031,69f1cf9911e0745fcb0da15f,,,MISSING_EXTERNAL_ID,
2026-05-04T16:24:35,Sticker-Zen-0032,69f1d04a0482f56ada0cf347,,,MISSING_EXTERNAL_ID,
2026-05-04T16:24:44,Sticker-Zen-0034,69f1d1003a934dcd94086687,,,MISSING_EXTERNAL_ID,
2026-05-04T16:24:53,Sticker-Zen-0035,69f1d1ed11e0745fcb0da2ea,,,MISSING_EXTERNAL_ID,
2026-05-04T16:25:02,Sticker-Zen-0036,69f1d2a9f6b83091a5095eea,,,MISSING_EXTERNAL_ID,
2026-05-04T16:25:11,Sticker-Zen-0037,69f1d35c89347116c004f871,,,MISSING_EXTERNAL_ID,
2026-05-04T16:25:20,Sticker-Zen-0038,69f1d44bf6b83091a5095fca,,,MISSING_EXTERNAL_ID,
2026-05-04T16:25:29,Sticker-Zen-0040,69f1d4f9bdda7e777002a696,,,MISSING_EXTERNAL_ID,
2026-05-04T16:25:38,Sticker-Zen-0048,69f21bba9b469f716d0e4e42,,,MISSING_EXTERNAL_ID,
2026-05-04T16:25:46,Sticker-Zen-0057,69f255dae64c9f31b70f4ea6,406903044643,https://www.ebay.com/itm/406903044643,OK,
2026-05-04T16:25:55,Sticker-Zen-0067,69f25f0db0d6b88b28061022,,,MISSING_EXTERNAL_ID,
2026-05-04T16:26:04,Sticker-Zen-0068,69f25faf29c1d0349a00ecec,,,MISSING_EXTERNAL_ID,
2026-05-04T16:26:13,Poster-Academia-0002,69f2906f7f1017d51b0d5f76,406902600741,https://www.ebay.com/itm/406902600741,OK,
2026-05-04T16:26:22,Poster-Academia-0008,69f84b3d5da263f75f04d1f7,406903046097,https://www.ebay.com/itm/406903046097,OK,
2026-05-04T16:26:31,Poster-Academia-0010,69f854ed09f3b7302401ed2e,406903249496,https://www.ebay.com/itm/406903249496,OK,
